CAWB,"Data crearii",Ruta,"CAWB parinte",Tip,Inchis,"Nr colete","Nr colete mari","Total colete incarcate","Total colete descarcate","Ramas de descarcat","Mijloc transport",Paleti,Custi
CAWB-S-02-35910,"'2026-06-02 23:43'","SB_SIBIU_H01 => HD_DEVA_A01","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35914,"'2026-06-02 23:43'","SB_SIBIU_H01 => HD_DEVA_A01",CAWB-H-03-905,S,Da,20,0,0,20,0,SB40XPP
CAWB-S-02-35918,"'2026-06-02 23:43'","SB_SIBIU_H01 => HD_DEVA_A01",CAWB-H-03-905,S,Da,42,0,0,42,0,SB40XPP
CAWB-S-02-35922,"'2026-06-02 23:43'","SB_SIBIU_H01 => HD_DEVA_A01",CAWB-H-03-905,S,Da,25,0,0,25,0,SB40XPP
CAWB-S-02-35926,"'2026-06-02 23:43'","SB_SIBIU_H01 => HD_DEVA_A01",CAWB-H-03-905,S,Da,25,0,0,25,0,SB40XPP
CAWB-S-02-35930,"'2026-06-02 23:43'","SB_SIBIU_H01 => HD_DEVA_A01",CAWB-H-03-905,S,Da,19,0,0,19,0,SB40XPP
CAWB-S-02-35934,"'2026-06-02 23:43'","SB_SIBIU_H01 => HD_DEVA_A01","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35899,"'2026-06-02 23:43'","SB_SIBIU_H01 => BN_BISTRITA_A03","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35903,"'2026-06-02 23:43'","SB_SIBIU_H01 => BN_BISTRITA_A03","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35907,"'2026-06-02 23:43'","SB_SIBIU_H01 => BN_BISTRITA_A03","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35911,"'2026-06-02 23:43'","SB_SIBIU_H01 => BN_BISTRITA_A03","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35915,"'2026-06-02 23:43'","SB_SIBIU_H01 => BN_BISTRITA_A03","Fara parinte",S,Nu,0,0,0,0,0,
